zip,pop,cases,date,total_cases,n_leq5,cases_lag,totalcases_last,totalcases_last_max,rate_last,rate_last_max,rate_last_ci_upper,rate_last_ci_lower,current_rate,school_opening_status
56535,1130,24,2020-10-29,24,0,19,5,5,44.24778761061947,44.24778761061947,83.03268350353616,5.462891717702765,44.24778761061947,Elem Hybrid / HS Distance
56536,440,8,2020-10-29,8,0,2,6,6,136.36363636363635,136.36363636363635,245.47727036034155,27.250002366931174,136.36363636363635,All Distance
56537,16860,297,2020-10-29,297,0,204,93,93,55.16014234875445,55.16014234875445,66.37102935441648,43.94925534309241,55.16014234875445,All Distance
56540,1770,38,2020-10-29,38,0,14,24,24,135.59322033898306,135.59322033898306,189.8418067328252,81.34463394514093,135.59322033898306,All Distance
56541,38,2,2020-10-29,2,1,2,0,4,0,1052.6315789473683,2084.210526315789,0,0,All Distance
56542,2340,34,2020-10-29,34,0,22,12,12,51.282051282051285,51.282051282051285,80.29760327209401,22.26649929200855,51.282051282051285,All Distance
56543,300,2,2020-10-29,2,1,2,0,4,0,133.33333333333334,264,0,0,All Distance
56544,4840,91,2020-10-29,91,0,57,34,34,70.24793388429752,70.24793388429752,93.86087957416692,46.63498819442811,70.24793388429752,All Distance
56545,630,17,2020-10-29,17,0,7,10,10,158.73015873015873,158.73015873015873,257.1121303798417,60.34818708047582,158.73015873015873,All Distance
56546,240,16,2020-10-29,16,0,9,7,7,291.6666666666667,291.6666666666667,507.7363570702749,75.59697626305842,291.6666666666667,All Distance
56547,2570,95,2020-10-29,95,0,78,17,17,66.14785992217898,66.14785992217898,97.59255652222029,34.70316332213769,66.14785992217898,All Distance
56548,650,18,2020-10-29,18,0,12,6,6,92.30769230769232,92.30769230769232,166.16922916700045,18.44615544838418,92.30769230769232,All Distance
56549,4760,137,2020-10-29,137,0,98,39,39,81.9327731092437,81.9327731092437,107.6474707497077,56.2180754687797,81.9327731092437,All Distance
56550,380,10,2020-10-29,10,0,6,4,4,105.26315789473684,105.26315789473684,208.42105263157893,2.1052631578947385,105.26315789473684,All Distance
56551,2010,25,2020-10-29,25,0,11,14,14,69.65174129353234,69.65174129353234,106.13755461729812,33.16592796976654,69.65174129353234,All Distance
56552,400,14,2020-10-29,14,0,2,12,12,300,300,469.74097914175,130.25902085825004,300,All Distance
56553,260,2,2020-10-29,2,1,2,0,4,0,153.84615384615387,304.6153846153846,0,0,All Distance
56554,2550,53,2020-10-29,53,0,43,10,10,39.21568627450981,39.21568627450981,63.5218204467844,14.909552102235201,39.21568627450981,Elem Hybrid / HS Distance
56556,970,37,2020-10-29,37,0,7,30,30,309.27835051546396,309.27835051546396,419.95218687733257,198.60451415359532,309.27835051546396,All Distance
56557,2450,72,2020-10-29,72,0,46,26,26,106.12244897959184,106.12244897959184,146.9146050883341,65.33029287084958,106.12244897959184,All Distance
56560,35540,1897,2020-10-29,1897,0,1431,466,466,131.11986494091164,131.11986494091164,143.02492542601263,119.21480445581068,131.11986494091164,All Distance
56565,103,2,2020-10-29,2,1,2,0,4,0,388.34951456310677,768.9320388349515,0,0,All Distance
56566,500,13,2020-10-29,13,0,10,3,3,60,60,127.89639165669999,0,60,All Distance
56567,3130,36,2020-10-29,36,0,31,5,5,15.974440894568689,15.974440894568689,29.976655705749483,1.9722260833878993,15.974440894568689,Elem In-Person / HS Hybrid
56568,132,2,2020-10-29,2,1,2,0,4,0,303.03030303030306,599.9999999999999,0,0,All Distance
56569,1170,35,2020-10-29,35,0,25,10,10,85.47008547008548,85.47008547008548,138.4449932814532,32.49517765871775,85.47008547008548,All Distance
56570,1050,20,2020-10-29,20,0,10,10,10,95.23809523809524,95.23809523809524,154.267278227905,36.20891224828549,95.23809523809524,All Distance
56571,1730,23,2020-10-29,23,0,15,8,8,46.24277456647399,46.24277456647399,78.28738245377187,14.198166679176113,46.24277456647399,Elem Hybrid / HS Distance
56572,5340,153,2020-10-29,153,0,122,31,31,58.052434456928836,58.052434456928836,78.4884235040203,37.61644540983737,58.052434456928836,All Distance
56573,6150,116,2020-10-29,116,0,79,37,37,60.16260162601626,60.16260162601626,79.54831635672278,40.776886895309744,60.16260162601626,All Distance
56574,260,14,2020-10-29,14,0,12,2,2,76.92307692307693,76.92307692307693,183.53302239427944,0,76.92307692307693,All Distance
56575,560,2,2020-10-29,2,1,2,0,4,0,71.42857142857143,141.42857142857144,0,0,Elem Hybrid / HS Distance
56576,770,12,2020-10-29,12,0,11,1,1,12.987012987012987,12.987012987012987,38.44155844155844,0,12.987012987012987,Elem In-Person / HS Hybrid
56577,76,0,2020-10-29,0,0,0,0,0,0,0,0,0,0,All In-Person
56578,810,17,2020-10-29,17,0,13,4,4,49.382716049382715,49.382716049382715,97.77777777777777,0.9876543209876552,49.382716049382715,Elem Hybrid / HS Distance
56579,1080,10,2020-10-29,10,0,8,2,2,18.51851851851852,18.51851851851852,44.183875761585796,0,18.51851851851852,Elem In-Person / HS Hybrid
56580,1190,28,2020-10-29,28,0,17,11,11,92.43697478991596,92.43697478991596,147.06373604282842,37.8102135370035,92.43697478991596,All Distance
56581,220,8,2020-10-29,8,0,2,6,6,272.7272727272727,272.7272727272727,490.9545407206831,54.50000473386235,272.7272727272727,All Distance
56583,169,2,2020-10-29,2,1,0,2,6,118.34319526627219,355.0295857988166,639.1124198730786,0,118.34319526627219,All Distance
56584,1220,15,2020-10-29,15,0,9,6,6,49.180327868852466,49.180327868852466,88.53278603159859,9.827869706106323,49.180327868852466,Elem Hybrid / HS Distance
56585,930,27,2020-10-29,27,0,19,8,8,86.02150537634408,86.02150537634408,145.63136736024228,26.411643392445885,86.02150537634408,All Distance
56586,1740,36,2020-10-29,36,0,22,14,14,80.45977011494253,80.45977011494253,122.60717516136162,38.31236506852342,80.45977011494253,All Distance
56587,1380,27,2020-10-29,27,0,17,10,10,72.46376811594203,72.46376811594203,117.37727691253642,27.550259319347656,72.46376811594203,All Distance
56588,490,9,2020-10-29,9,0,2,7,7,142.85714285714286,142.85714285714286,248.6871952997265,37.02709041455923,142.85714285714286,All Distance
56589,1600,44,2020-10-29,44,0,23,21,21,131.25,131.25,187.38655226320904,75.11344773679096,131.25,All Distance
56590,340,2,2020-10-29,2,1,2,0,4,0,117.6470588235294,232.94117647058823,0,0,All Distance
56591,350,2,2020-10-29,2,1,2,0,4,0,114.28571428571429,226.2857142857143,0,0,All Distance
56592,430,10,2020-10-29,10,0,2,8,8,186.04651162790697,186.04651162790697,314.9701666163379,57.122856639475984,186.04651162790697,All Distance
56593,28,0,2020-10-29,0,0,0,0,0,0,0,0,0,0,All In-Person
56594,380,13,2020-10-29,13,0,9,4,4,105.26315789473684,105.26315789473684,208.42105263157893,2.1052631578947385,105.26315789473684,All Distance
56601,26860,785,2020-10-29,785,0,579,206,206,76.6939687267312,76.6939687267312,87.16727184848784,66.22066560497456,76.6939687267312,All Distance
56621,3950,83,2020-10-29,83,0,25,58,58,146.83544303797467,146.83544303797467,184.62510199365383,109.04578408229555,146.83544303797467,All Distance
56623,2480,33,2020-10-29,33,0,30,3,3,12.096774193548388,12.096774193548388,25.785562834012097,0,12.096774193548388,Elem In-Person / HS Hybrid
56626,310,8,2020-10-29,8,0,6,2,2,64.51612903225806,64.51612903225806,153.93092200810534,0,64.51612903225806,All Distance
56627,200,0,2020-10-29,0,0,0,0,0,0,0,0,0,0,All In-Person
56628,1290,18,2020-10-29,18,0,10,8,8,62.01550387596899,62.01550387596899,104.9900555387793,19.04095221315866,62.01550387596899,All Distance
56629,176,0,2020-10-29,0,0,0,0,0,0,0,0,0,0,All In-Person
56630,2210,33,2020-10-29,33,0,22,11,11,49.77375565610859,49.77375565610859,79.188165561523,20.35934575069419,49.77375565610859,Elem Hybrid / HS Distance
56633,4220,112,2020-10-29,112,0,95,17,17,40.28436018957346,40.28436018957346,59.43432944599672,21.134390933150204,40.28436018957346,Elem Hybrid / HS Distance
56634,1430,14,2020-10-29,14,0,9,5,5,34.96503496503497,34.96503496503497,65.61323941188523,4.316830518184703,34.96503496503497,Elem Hybrid / HS Distance
56636,4320,127,2020-10-29,127,0,107,20,20,46.29629629629629,46.29629629629629,66.5865427587944,26.006049833798205,46.29629629629629,Elem Hybrid / HS Distance
56637,180,2,2020-10-29,2,1,2,0,4,0,222.22222222222223,440,0,0,All Distance
56639,370,2,2020-10-29,2,1,2,0,4,0,108.10810810810811,214.05405405405406,0,0,All Distance
56641,280,2,2020-10-29,2,1,2,0,4,0,142.85714285714286,282.8571428571429,0,0,All Distance
56644,760,11,2020-10-29,11,0,6,5,5,65.78947368421052,65.78947368421052,123.4564899460472,8.122457422373847,65.78947368421052,All Distance
56646,290,8,2020-10-29,8,0,2,6,6,206.89655172413794,206.89655172413794,372.4482722708631,41.344831177412814,206.89655172413794,All Distance
56647,600,2,2020-10-29,2,1,2,0,4,0,66.66666666666667,132,0,0,Elem Hybrid / HS Distance
56649,7950,139,2020-10-29,139,0,120,19,19,23.89937106918239,23.89937106918239,34.64583890482984,13.152903233534941,23.89937106918239,All Hybrid
56650,610,13,2020-10-29,13,0,11,2,2,32.78688524590164,32.78688524590164,78.22718987297156,0,32.78688524590164,Elem Hybrid / HS Distance
56651,470,11,2020-10-29,11,0,2,9,9,191.48936170212767,191.48936170212767,316.59574468085106,66.38297872340425,191.48936170212767,All Distance
56652,460,2,2020-10-29,2,1,2,0,4,0,86.95652173913044,172.17391304347825,0,0,Elem Hybrid / HS Distance
56653,1120,22,2020-10-29,22,0,20,2,2,17.857142857142858,17.857142857142858,42.60588019867202,0,17.857142857142858,Elem In-Person / HS Hybrid
56654,143,2,2020-10-29,2,1,2,0,4,0,279.72027972027973,553.8461538461539,0,0,All Distance
56655,1250,20,2020-10-29,20,0,16,4,4,32,32,63.36,0.6400000000000006,32,Elem Hybrid / HS Distance
56657,300,2,2020-10-29,2,1,2,0,4,0,133.33333333333334,264,0,0,All Distance
56659,80,0,2020-10-29,0,0,0,0,0,0,0,0,0,0,All In-Person
56660,190,2,2020-10-29,2,1,2,0,4,0,210.52631578947367,416.84210526315786,0,0,All Distance
