ZIPCODE,CASES,DATE
54829,0,8/13/2020
54830,0,8/13/2020
54832,0,8/13/2020
54835,0,8/13/2020
54836,0,8/13/2020
54837,0,8/13/2020
54838,0,8/13/2020
54839,0,8/13/2020
54840,0,8/13/2020
54841,0,8/13/2020
54842,0,8/13/2020
54843,0,8/13/2020
54844,0,8/13/2020
54845,0,8/13/2020
54846,0,8/13/2020
54847,0,8/13/2020
54848,0,8/13/2020
54849,0,8/13/2020
54850,0,8/13/2020
54853,0,8/13/2020
54854,0,8/13/2020
54855,0,8/13/2020
54856,0,8/13/2020
54857,0,8/13/2020
54858,0,8/13/2020
54859,0,8/13/2020
54861,0,8/13/2020
54862,0,8/13/2020
54864,0,8/13/2020
54865,0,8/13/2020
54867,0,8/13/2020
54868,0,8/13/2020
54870,0,8/13/2020
54871,0,8/13/2020
54872,0,8/13/2020
54873,0,8/13/2020
54874,0,8/13/2020
54875,0,8/13/2020
54876,0,8/13/2020
54880,0,8/13/2020
54888,0,8/13/2020
54889,0,8/13/2020
54891,0,8/13/2020
54893,0,8/13/2020
54895,0,8/13/2020
54896,0,8/13/2020
55001,17,8/13/2020
55003,14,8/13/2020
55005,11,8/13/2020
55006,7,8/13/2020
55007,<=5,8/13/2020
55008,43,8/13/2020
55009,59,8/13/2020
55011,63,8/13/2020
55012,15,8/13/2020
55013,25,8/13/2020
55014,212,8/13/2020
55016,372,8/13/2020
55017,<=5,8/13/2020
55018,<=5,8/13/2020
55019,6,8/13/2020
55020,20,8/13/2020
55021,851,8/13/2020
55024,206,8/13/2020
55025,138,8/13/2020
55026,0,8/13/2020
55027,9,8/13/2020
55029,0,8/13/2020
55030,<=5,8/13/2020
55031,<=5,8/13/2020
55032,7,8/13/2020
55033,210,8/13/2020
55036,<=5,8/13/2020
55037,<=5,8/13/2020
55038,134,8/13/2020
55040,70,8/13/2020
55041,16,8/13/2020
55042,93,8/13/2020
55043,17,8/13/2020
55044,481,8/13/2020
55045,30,8/13/2020
55046,22,8/13/2020
55047,12,8/13/2020
55049,18,8/13/2020
55051,33,8/13/2020
55052,12,8/13/2020
55053,<=5,8/13/2020
55054,16,8/13/2020
55055,47,8/13/2020
55056,51,8/13/2020
55057,154,8/13/2020
55060,305,8/13/2020
55063,21,8/13/2020
55065,<=5,8/13/2020
55066,50,8/13/2020
55068,262,8/13/2020
55069,10,8/13/2020
55070,46,8/13/2020
55071,81,8/13/2020
55072,<=5,8/13/2020
55073,<=5,8/13/2020
55074,11,8/13/2020
55075,302,8/13/2020
55076,224,8/13/2020
55077,177,8/13/2020
55079,19,8/13/2020
55080,7,8/13/2020
55082,221,8/13/2020
55084,8,8/13/2020
55085,<=5,8/13/2020
55087,0,8/13/2020
55088,7,8/13/2020
55089,12,8/13/2020
55090,<=5,8/13/2020
55092,34,8/13/2020
55101,101,8/13/2020
55102,239,8/13/2020
55103,282,8/13/2020
55104,622,8/13/2020
55105,155,8/13/2020
55106,1181,8/13/2020
55107,304,8/13/2020
55108,195,8/13/2020
55109,535,8/13/2020
55110,319,8/13/2020
55111,<=5,8/13/2020
55112,654,8/13/2020
55113,561,8/13/2020
55114,74,8/13/2020
55115,76,8/13/2020
55116,289,8/13/2020
55117,845,8/13/2020
55118,489,8/13/2020
55119,683,8/13/2020
55120,50,8/13/2020
55121,126,8/13/2020
55122,330,8/13/2020
55123,206,8/13/2020
55124,565,8/13/2020
55125,427,8/13/2020
55126,203,8/13/2020
55127,159,8/13/2020
55128,339,8/13/2020
55129,262,8/13/2020
55130,484,8/13/2020
55150,<=5,8/13/2020
55155,<=5,8/13/2020
55301,93,8/13/2020
55302,38,8/13/2020
55303,504,8/13/2020
55304,325,8/13/2020
55305,233,8/13/2020
55306,282,8/13/2020
55307,27,8/13/2020
55308,44,8/13/2020
55309,131,8/13/2020
55310,10,8/13/2020
55311,306,8/13/2020
55312,<=5,8/13/2020
55313,172,8/13/2020
55314,6,8/13/2020
55315,68,8/13/2020
55316,286,8/13/2020
55317,180,8/13/2020
55318,327,8/13/2020
55319,16,8/13/2020
55320,37,8/13/2020
55321,10,8/13/2020
55322,14,8/13/2020
55324,<=5,8/13/2020
55325,14,8/13/2020
55327,56,8/13/2020
55328,55,8/13/2020
55329,13,8/13/2020
55330,254,8/13/2020
55331,228,8/13/2020
55332,<=5,8/13/2020
55333,<=5,8/13/2020
55334,34,8/13/2020
55335,<=5,8/13/2020
55336,84,8/13/2020
55337,698,8/13/2020
55338,8,8/13/2020
55339,<=5,8/13/2020
55340,39,8/13/2020
55341,19,8/13/2020
55342,12,8/13/2020
55343,451,8/13/2020
55344,208,8/13/2020
55345,165,8/13/2020
55346,146,8/13/2020
55347,193,8/13/2020
55349,23,8/13/2020
55350,76,8/13/2020
55352,88,8/13/2020
55353,10,8/13/2020
55354,15,8/13/2020
55355,41,8/13/2020
55356,39,8/13/2020
55357,28,8/13/2020
55358,27,8/13/2020
55359,27,8/13/2020
55360,34,8/13/2020
55362,136,8/13/2020
55363,49,8/13/2020
55364,96,8/13/2020
55366,0,8/13/2020
55367,<=5,8/13/2020
55368,14,8/13/2020
55369,445,8/13/2020
55370,<=5,8/13/2020
55371,60,8/13/2020
55372,307,8/13/2020
55373,31,8/13/2020
55374,141,8/13/2020
55375,26,8/13/2020
55376,159,8/13/2020
55378,342,8/13/2020
55379,675,8/13/2020
55381,6,8/13/2020
55382,13,8/13/2020
55384,44,8/13/2020
55385,<=5,8/13/2020
55386,66,8/13/2020
55387,127,8/13/2020
55388,40,8/13/2020
55389,7,8/13/2020
55390,22,8/13/2020
55391,176,8/13/2020
55395,17,8/13/2020
55396,<=5,8/13/2020
55397,11,8/13/2020
55398,89,8/13/2020
55401,128,8/13/2020
55402,12,8/13/2020
55403,217,8/13/2020
55404,1052,8/13/2020
55405,294,8/13/2020
55406,445,8/13/2020
55407,1132,8/13/2020
55408,823,8/13/2020
55409,194,8/13/2020
55410,129,8/13/2020
55411,809,8/13/2020
55412,412,8/13/2020
55413,234,8/13/2020
55414,395,8/13/2020
55415,82,8/13/2020
55416,433,8/13/2020
55417,211,8/13/2020
55418,449,8/13/2020
55419,278,8/13/2020
55420,459,8/13/2020
55421,711,8/13/2020
55422,433,8/13/2020
55423,734,8/13/2020
55424,106,8/13/2020
55425,227,8/13/2020
55426,384,8/13/2020
55427,348,8/13/2020
55428,1009,8/13/2020
55429,729,8/13/2020
55430,667,8/13/2020
55431,206,8/13/2020
55432,579,8/13/2020
55433,435,8/13/2020
55434,329,8/13/2020
55435,171,8/13/2020
55436,177,8/13/2020
55437,240,8/13/2020
55438,149,8/13/2020
55439,77,8/13/2020
55441,198,8/13/2020
55442,90,8/13/2020
55443,834,8/13/2020
55444,354,8/13/2020
55445,245,8/13/2020
55446,216,8/13/2020
55447,183,8/13/2020
55448,349,8/13/2020
55449,311,8/13/2020
55450,<=5,8/13/2020
55454,336,8/13/2020
55455,6,8/13/2020
55601,0,8/13/2020
55602,0,8/13/2020
55603,<=5,8/13/2020
55604,<=5,8/13/2020
55605,<=5,8/13/2020
55606,0,8/13/2020
55607,<=5,8/13/2020
55609,<=5,8/13/2020
55612,<=5,8/13/2020
55613,0,8/13/2020
55614,11,8/13/2020
55615,<=5,8/13/2020
55616,8,8/13/2020
55702,<=5,8/13/2020
55703,0,8/13/2020
55704,<=5,8/13/2020
55705,<=5,8/13/2020
55706,<=5,8/13/2020
55707,13,8/13/2020
55708,0,8/13/2020
55709,24,8/13/2020
55710,<=5,8/13/2020
55711,<=5,8/13/2020
55712,<=5,8/13/2020
55713,0,8/13/2020
55716,<=5,8/13/2020
55717,0,8/13/2020
55718,<=5,8/13/2020
55719,<=5,8/13/2020
55720,48,8/13/2020
55721,8,8/13/2020
55722,<=5,8/13/2020
55723,<=5,8/13/2020
55724,<=5,8/13/2020
55725,0,8/13/2020
55726,<=5,8/13/2020
55731,<=5,8/13/2020
55732,<=5,8/13/2020
55733,12,8/13/2020
55734,7,8/13/2020
55735,<=5,8/13/2020
55736,<=5,8/13/2020
55738,0,8/13/2020
55741,6,8/13/2020
55742,<=5,8/13/2020
55744,64,8/13/2020
55746,23,8/13/2020
55748,<=5,8/13/2020
55749,<=5,8/13/2020
55750,<=5,8/13/2020
55751,0,8/13/2020
55752,<=5,8/13/2020
55753,<=5,8/13/2020
55756,0,8/13/2020
55757,<=5,8/13/2020
55758,0,8/13/2020
55760,<=5,8/13/2020
55763,0,8/13/2020
55764,0,8/13/2020
55765,25,8/13/2020
55766,0,8/13/2020
55767,52,8/13/2020
55768,<=5,8/13/2020
55769,12,8/13/2020
55771,<=5,8/13/2020
55772,0,8/13/2020
55775,7,8/13/2020
55779,11,8/13/2020
55780,<=5,8/13/2020
55781,<=5,8/13/2020
55782,<=5,8/13/2020
55783,10,8/13/2020
55784,0,8/13/2020
55785,<=5,8/13/2020
55786,9,8/13/2020
55787,0,8/13/2020
55790,7,8/13/2020
55792,8,8/13/2020
55793,<=5,8/13/2020
55795,77,8/13/2020
55797,<=5,8/13/2020
55798,<=5,8/13/2020
55802,15,8/13/2020
55803,72,8/13/2020
55804,41,8/13/2020
55805,83,8/13/2020
55806,39,8/13/2020
55807,36,8/13/2020
55808,41,8/13/2020
55810,28,8/13/2020
55811,111,8/13/2020
55812,31,8/13/2020
55814,0,8/13/2020
55901,783,8/13/2020
55902,140,8/13/2020
55904,518,8/13/2020
55905,<=5,8/13/2020
55906,169,8/13/2020
55909,9,8/13/2020
55910,0,8/13/2020
55912,1037,8/13/2020
55917,15,8/13/2020
55918,<=5,8/13/2020
55919,6,8/13/2020
55920,48,8/13/2020
55921,<=5,8/13/2020
55922,0,8/13/2020
55923,12,8/13/2020
55924,11,8/13/2020
55925,<=5,8/13/2020
55926,<=5,8/13/2020
55927,28,8/13/2020
55929,7,8/13/2020
55931,<=5,8/13/2020
55932,9,8/13/2020
55933,<=5,8/13/2020
55934,14,8/13/2020
55935,0,8/13/2020
55936,10,8/13/2020
55939,9,8/13/2020
55940,17,8/13/2020
55941,<=5,8/13/2020
55943,<=5,8/13/2020
55944,54,8/13/2020
55945,13,8/13/2020
55946,26,8/13/2020
55947,30,8/13/2020
55949,<=5,8/13/2020
55950,<=5,8/13/2020
55951,<=5,8/13/2020
55952,15,8/13/2020
55953,16,8/13/2020
55954,<=5,8/13/2020
55955,17,8/13/2020
55956,<=5,8/13/2020
55957,<=5,8/13/2020
55959,7,8/13/2020
55960,33,8/13/2020
55961,<=5,8/13/2020
55962,<=5,8/13/2020
55963,28,8/13/2020
55964,41,8/13/2020
55965,7,8/13/2020
55967,10,8/13/2020
55968,0,8/13/2020
55969,<=5,8/13/2020
55970,<=5,8/13/2020
55971,14,8/13/2020
55972,13,8/13/2020
55973,<=5,8/13/2020
55974,<=5,8/13/2020
55975,30,8/13/2020
55976,54,8/13/2020
55977,0,8/13/2020
55979,<=5,8/13/2020
55981,12,8/13/2020
55982,<=5,8/13/2020
55983,8,8/13/2020
55985,7,8/13/2020
55987,215,8/13/2020
55990,<=5,8/13/2020
55991,<=5,8/13/2020
55992,23,8/13/2020
56001,804,8/13/2020
56003,230,8/13/2020
56007,310,8/13/2020
56009,11,8/13/2020
56010,<=5,8/13/2020
56011,49,8/13/2020
56013,42,8/13/2020
56014,<=5,8/13/2020
56016,15,8/13/2020
56017,6,8/13/2020
56019,<=5,8/13/2020
56020,0,8/13/2020
56021,<=5,8/13/2020
56022,<=5,8/13/2020
56023,<=5,8/13/2020
56024,20,8/13/2020
56025,<=5,8/13/2020
56026,11,8/13/2020
56027,9,8/13/2020
56028,9,8/13/2020
56029,<=5,8/13/2020
56031,153,8/13/2020
56032,0,8/13/2020
56033,<=5,8/13/2020
56034,<=5,8/13/2020
56035,<=5,8/13/2020
56036,9,8/13/2020
56037,9,8/13/2020
56039,<=5,8/13/2020
56041,6,8/13/2020
56042,0,8/13/2020
56043,<=5,8/13/2020
56044,8,8/13/2020
56045,<=5,8/13/2020
56046,<=5,8/13/2020
56047,0,8/13/2020
56048,43,8/13/2020
56050,22,8/13/2020
56051,<=5,8/13/2020
56052,6,8/13/2020
56054,0,8/13/2020
56055,34,8/13/2020
56056,0,8/13/2020
56057,45,8/13/2020
56058,28,8/13/2020
56060,<=5,8/13/2020
56062,138,8/13/2020
56063,25,8/13/2020
56065,9,8/13/2020
56068,7,8/13/2020
56069,39,8/13/2020
56071,175,8/13/2020
56072,14,8/13/2020
56073,58,8/13/2020
56074,9,8/13/2020
56075,<=5,8/13/2020
56078,<=5,8/13/2020
56080,14,8/13/2020
56081,187,8/13/2020
56082,113,8/13/2020
56083,<=5,8/13/2020
56085,23,8/13/2020
56087,15,8/13/2020
56088,20,8/13/2020
56089,0,8/13/2020
56090,7,8/13/2020
56091,0,8/13/2020
56093,104,8/13/2020
56096,28,8/13/2020
56097,12,8/13/2020
56098,13,8/13/2020
56101,123,8/13/2020
56110,42,8/13/2020
56111,<=5,8/13/2020
56113,<=5,8/13/2020
56114,<=5,8/13/2020
56115,<=5,8/13/2020
56116,<=5,8/13/2020
56117,11,8/13/2020
56118,<=5,8/13/2020
56119,27,8/13/2020
56120,37,8/13/2020
56121,10,8/13/2020
56122,34,8/13/2020
56123,<=5,8/13/2020
56125,0,8/13/2020
56127,<=5,8/13/2020
56128,25,8/13/2020
56129,20,8/13/2020
56131,41,8/13/2020
56132,0,8/13/2020
56134,<=5,8/13/2020
56136,<=5,8/13/2020
56137,14,8/13/2020
56138,<=5,8/13/2020
56139,9,8/13/2020
56140,0,8/13/2020
56141,7,8/13/2020
56142,<=5,8/13/2020
56143,28,8/13/2020
56144,12,8/13/2020
56145,<=5,8/13/2020
56146,0,8/13/2020
56147,<=5,8/13/2020
56149,13,8/13/2020
56150,18,8/13/2020
56151,12,8/13/2020
56152,<=5,8/13/2020
56153,<=5,8/13/2020
56155,16,8/13/2020
56156,57,8/13/2020
56157,6,8/13/2020
56158,8,8/13/2020
56159,42,8/13/2020
56160,<=5,8/13/2020
56161,11,8/13/2020
56162,<=5,8/13/2020
56164,112,8/13/2020
56165,15,8/13/2020
56166,0,8/13/2020
56167,11,8/13/2020
56168,17,8/13/2020
56169,7,8/13/2020
56170,<=5,8/13/2020
56171,11,8/13/2020
56172,28,8/13/2020
56173,0,8/13/2020
56174,<=5,8/13/2020
56175,21,8/13/2020
56176,7,8/13/2020
56177,0,8/13/2020
56178,37,8/13/2020
56180,<=5,8/13/2020
56181,<=5,8/13/2020
56183,<=5,8/13/2020
56185,9,8/13/2020
56186,<=5,8/13/2020
56187,1597,8/13/2020
56201,609,8/13/2020
56207,0,8/13/2020
56208,11,8/13/2020
56209,11,8/13/2020
56210,0,8/13/2020
56211,<=5,8/13/2020
56212,0,8/13/2020
56214,0,8/13/2020
56215,33,8/13/2020
56216,6,8/13/2020
56218,<=5,8/13/2020
56219,<=5,8/13/2020
56220,<=5,8/13/2020
56221,0,8/13/2020
56222,12,8/13/2020
56223,18,8/13/2020
56224,0,8/13/2020
56225,8,8/13/2020
56226,0,8/13/2020
56227,0,8/13/2020
56228,<=5,8/13/2020
56229,14,8/13/2020
56230,<=5,8/13/2020
56231,0,8/13/2020
56232,<=5,8/13/2020
56235,<=5,8/13/2020
56236,<=5,8/13/2020
56237,0,8/13/2020
56239,8,8/13/2020
56240,8,8/13/2020
56241,16,8/13/2020
56243,7,8/13/2020
56244,<=5,8/13/2020
56245,6,8/13/2020
56248,19,8/13/2020
56249,0,8/13/2020
56251,12,8/13/2020
56252,9,8/13/2020
56253,<=5,8/13/2020
56255,<=5,8/13/2020
56256,<=5,8/13/2020
56257,<=5,8/13/2020
56258,339,8/13/2020
56260,<=5,8/13/2020
56262,21,8/13/2020
56263,<=5,8/13/2020
56264,24,8/13/2020
56265,79,8/13/2020
56266,<=5,8/13/2020
56267,13,8/13/2020
56270,<=5,8/13/2020
56271,6,8/13/2020
56273,20,8/13/2020
56274,7,8/13/2020
56276,0,8/13/2020
56277,18,8/13/2020
56278,6,8/13/2020
56279,14,8/13/2020
56280,<=5,8/13/2020
56281,<=5,8/13/2020
56282,9,8/13/2020
56283,11,8/13/2020
56284,16,8/13/2020
56285,<=5,8/13/2020
56287,0,8/13/2020
56288,14,8/13/2020
56289,<=5,8/13/2020
56291,0,8/13/2020
56292,0,8/13/2020
56293,8,8/13/2020
56294,0,8/13/2020
56295,0,8/13/2020
56296,9,8/13/2020
56297,8,8/13/2020
56301,999,8/13/2020
56303,539,8/13/2020
56304,479,8/13/2020
56307,44,8/13/2020
56308,106,8/13/2020
56309,7,8/13/2020
56310,27,8/13/2020
56311,<=5,8/13/2020
56312,<=5,8/13/2020
56313,0,8/13/2020
56314,<=5,8/13/2020
56315,7,8/13/2020
56316,13,8/13/2020
56318,<=5,8/13/2020
56319,0,8/13/2020
56320,108,8/13/2020
56321,<=5,8/13/2020
56323,<=5,8/13/2020
56324,<=5,8/13/2020
56325,0,8/13/2020
56326,<=5,8/13/2020
56327,<=5,8/13/2020
56328,0,8/13/2020
56329,47,8/13/2020
56330,<=5,8/13/2020
56331,6,8/13/2020
56332,<=5,8/13/2020
56334,34,8/13/2020
56335,0,8/13/2020
56336,18,8/13/2020
56338,<=5,8/13/2020
56339,7,8/13/2020
56340,11,8/13/2020
56342,<=5,8/13/2020
56343,<=5,8/13/2020
56345,31,8/13/2020
56347,317,8/13/2020
56349,0,8/13/2020
56350,0,8/13/2020
56352,166,8/13/2020
56353,26,8/13/2020
56354,<=5,8/13/2020
56355,0,8/13/2020
56356,<=5,8/13/2020
56357,<=5,8/13/2020
56358,<=5,8/13/2020
56359,8,8/13/2020
56360,16,8/13/2020
56361,<=5,8/13/2020
56362,19,8/13/2020
56363,0,8/13/2020
56364,15,8/13/2020
56367,26,8/13/2020
56368,36,8/13/2020
56369,37,8/13/2020
56371,<=5,8/13/2020
56373,18,8/13/2020
56374,117,8/13/2020
56375,11,8/13/2020
56376,<=5,8/13/2020
56377,190,8/13/2020
56378,70,8/13/2020
56379,138,8/13/2020
56381,<=5,8/13/2020
56382,<=5,8/13/2020
56384,7,8/13/2020
56385,7,8/13/2020
56386,0,8/13/2020
56387,390,8/13/2020
56389,0,8/13/2020
56401,125,8/13/2020
56425,26,8/13/2020
56431,17,8/13/2020
56433,<=5,8/13/2020
56434,<=5,8/13/2020
56435,<=5,8/13/2020
56436,<=5,8/13/2020
56437,<=5,8/13/2020
56438,42,8/13/2020
56440,16,8/13/2020
56441,<=5,8/13/2020
56442,14,8/13/2020
56443,<=5,8/13/2020
56444,<=5,8/13/2020
56446,10,8/13/2020
56447,<=5,8/13/2020
56448,<=5,8/13/2020
56449,<=5,8/13/2020
56450,<=5,8/13/2020
56452,<=5,8/13/2020
56453,<=5,8/13/2020
56455,<=5,8/13/2020
56456,0,8/13/2020
56458,<=5,8/13/2020
56461,8,8/13/2020
56464,6,8/13/2020
56465,19,8/13/2020
56466,<=5,8/13/2020
56467,<=5,8/13/2020
56468,26,8/13/2020
56469,<=5,8/13/2020
56470,15,8/13/2020
56472,21,8/13/2020
56473,6,8/13/2020
56474,12,8/13/2020
56475,7,8/13/2020
56477,6,8/13/2020
56479,11,8/13/2020
56481,10,8/13/2020
56482,10,8/13/2020
56484,19,8/13/2020
56501,92,8/13/2020
56510,13,8/13/2020
56511,9,8/13/2020
56514,18,8/13/2020
56515,8,8/13/2020
56516,<=5,8/13/2020
56517,<=5,8/13/2020
56518,<=5,8/13/2020
56519,<=5,8/13/2020
56520,25,8/13/2020
56521,7,8/13/2020
56522,<=5,8/13/2020
56523,0,8/13/2020
56524,<=5,8/13/2020
56525,<=5,8/13/2020
56527,0,8/13/2020
56528,0,8/13/2020
56529,57,8/13/2020
56531,14,8/13/2020
56533,0,8/13/2020
56534,0,8/13/2020
56535,10,8/13/2020
56536,0,8/13/2020
56537,56,8/13/2020
56540,10,8/13/2020
56541,<=5,8/13/2020
56542,<=5,8/13/2020
56543,<=5,8/13/2020
56544,15,8/13/2020
56545,<=5,8/13/2020
56546,<=5,8/13/2020
56547,13,8/13/2020
56548,11,8/13/2020
56549,31,8/13/2020
56550,0,8/13/2020
56551,<=5,8/13/2020
56552,0,8/13/2020
56553,<=5,8/13/2020
56554,17,8/13/2020
56556,<=5,8/13/2020
56557,15,8/13/2020
56560,657,8/13/2020
56565,<=5,8/13/2020
56566,<=5,8/13/2020
56567,<=5,8/13/2020
56568,0,8/13/2020
56569,17,8/13/2020
56570,0,8/13/2020
56571,<=5,8/13/2020
56572,86,8/13/2020
56573,16,8/13/2020
56574,<=5,8/13/2020
56575,0,8/13/2020
56576,<=5,8/13/2020
56577,0,8/13/2020
56578,<=5,8/13/2020
56579,<=5,8/13/2020
56580,6,8/13/2020
56581,<=5,8/13/2020
56583,0,8/13/2020
56584,7,8/13/2020
56585,<=5,8/13/2020
56586,<=5,8/13/2020
56587,<=5,8/13/2020
56588,<=5,8/13/2020
56589,<=5,8/13/2020
56590,<=5,8/13/2020
56591,<=5,8/13/2020
56592,<=5,8/13/2020
56593,0,8/13/2020
56594,<=5,8/13/2020
56601,211,8/13/2020
56621,6,8/13/2020
56623,<=5,8/13/2020
56626,<=5,8/13/2020
56627,0,8/13/2020
56628,<=5,8/13/2020
56629,0,8/13/2020
56630,<=5,8/13/2020
56633,22,8/13/2020
56634,<=5,8/13/2020
56636,11,8/13/2020
56637,0,8/13/2020
56639,0,8/13/2020
56641,0,8/13/2020
56644,<=5,8/13/2020
56646,0,8/13/2020
56647,<=5,8/13/2020
56649,70,8/13/2020
56650,<=5,8/13/2020
56651,<=5,8/13/2020
56652,0,8/13/2020
56653,11,8/13/2020
56654,0,8/13/2020
56655,10,8/13/2020
56657,0,8/13/2020
56658,0,8/13/2020
56659,0,8/13/2020
56660,0,8/13/2020
56661,<=5,8/13/2020
56662,<=5,8/13/2020
56663,<=5,8/13/2020
56666,8,8/13/2020
56667,<=5,8/13/2020
56668,<=5,8/13/2020
56669,0,8/13/2020
56670,12,8/13/2020
56671,15,8/13/2020
56672,<=5,8/13/2020
56673,<=5,8/13/2020
56676,<=5,8/13/2020
56678,8,8/13/2020
56680,0,8/13/2020
56681,0,8/13/2020
56683,<=5,8/13/2020
56684,0,8/13/2020
56685,0,8/13/2020
56686,<=5,8/13/2020
56687,0,8/13/2020
56688,0,8/13/2020
56701,74,8/13/2020
56710,<=5,8/13/2020
56711,0,8/13/2020
56713,0,8/13/2020
56714,6,8/13/2020
56715,0,8/13/2020
56716,41,8/13/2020
56720,0,8/13/2020
56721,80,8/13/2020
56722,<=5,8/13/2020
56723,<=5,8/13/2020
56724,0,8/13/2020
56725,<=5,8/13/2020
56726,<=5,8/13/2020
56727,<=5,8/13/2020
56728,<=5,8/13/2020
56729,0,8/13/2020
56731,0,8/13/2020
56732,0,8/13/2020
56733,<=5,8/13/2020
56734,0,8/13/2020
56735,<=5,8/13/2020
56736,<=5,8/13/2020
56737,0,8/13/2020
56738,<=5,8/13/2020
56741,0,8/13/2020
56742,<=5,8/13/2020
56744,<=5,8/13/2020
56748,<=5,8/13/2020
56750,22,8/13/2020
56751,25,8/13/2020
56754,<=5,8/13/2020
56755,0,8/13/2020
56756,<=5,8/13/2020
56757,<=5,8/13/2020
56758,0,8/13/2020
56759,<=5,8/13/2020
56760,0,8/13/2020
56761,<=5,8/13/2020
56762,12,8/13/2020
56763,9,8/13/2020
54001,0,8/20/2020
54002,0,8/20/2020
54003,0,8/20/2020
54004,0,8/20/2020
54005,0,8/20/2020
54006,0,8/20/2020
54007,0,8/20/2020
54009,0,8/20/2020
54010,0,8/20/2020
54011,0,8/20/2020
54013,0,8/20/2020
54014,0,8/20/2020
54016,0,8/20/2020
54017,0,8/20/2020
54020,0,8/20/2020
54021,0,8/20/2020
54022,0,8/20/2020
54023,0,8/20/2020
54024,0,8/20/2020
54025,0,8/20/2020
54026,0,8/20/2020
54027,0,8/20/2020
54028,0,8/20/2020
54082,0,8/20/2020
54701,0,8/20/2020
54703,0,8/20/2020
54720,0,8/20/2020
54721,0,8/20/2020
54722,0,8/20/2020
54723,0,8/20/2020
54724,0,8/20/2020
54725,0,8/20/2020
54726,0,8/20/2020
54727,0,8/20/2020
54728,0,8/20/2020
54729,0,8/20/2020
54730,0,8/20/2020
54731,0,8/20/2020
54732,0,8/20/2020
54733,0,8/20/2020
54734,0,8/20/2020
54736,0,8/20/2020
54737,0,8/20/2020
54738,0,8/20/2020
54739,0,8/20/2020
54740,0,8/20/2020
54741,0,8/20/2020
54742,0,8/20/2020
54745,0,8/20/2020
54746,0,8/20/2020
54747,0,8/20/2020
54748,0,8/20/2020
54749,0,8/20/2020
54750,0,8/20/2020
54751,0,8/20/2020
54754,0,8/20/2020
54755,0,8/20/2020
54756,0,8/20/2020
54757,0,8/20/2020
54758,0,8/20/2020
54759,0,8/20/2020
54760,0,8/20/2020
54761,0,8/20/2020
54762,0,8/20/2020
54763,0,8/20/2020
54765,0,8/20/2020
54766,0,8/20/2020
54767,0,8/20/2020
54768,0,8/20/2020
54769,0,8/20/2020
54770,0,8/20/2020
54771,0,8/20/2020
54772,0,8/20/2020
54773,0,8/20/2020
54801,0,8/20/2020
54805,0,8/20/2020
54806,0,8/20/2020
54810,0,8/20/2020
54812,0,8/20/2020
54813,0,8/20/2020
54814,0,8/20/2020
54817,0,8/20/2020
54819,0,8/20/2020
54820,0,8/20/2020
54821,0,8/20/2020
54822,0,8/20/2020
54824,0,8/20/2020
54826,0,8/20/2020
54827,0,8/20/2020
54828,0,8/20/2020
54829,0,8/20/2020
54830,0,8/20/2020
54832,0,8/20/2020
54835,0,8/20/2020
54836,0,8/20/2020
54837,0,8/20/2020
54838,0,8/20/2020
54839,0,8/20/2020
54840,0,8/20/2020
54841,0,8/20/2020
54842,0,8/20/2020
54843,0,8/20/2020
54844,0,8/20/2020
54845,0,8/20/2020
54846,0,8/20/2020
54847,0,8/20/2020
54848,0,8/20/2020
54849,0,8/20/2020
54850,0,8/20/2020
54853,0,8/20/2020
54854,0,8/20/2020
54855,0,8/20/2020
54856,0,8/20/2020
54857,0,8/20/2020
54858,0,8/20/2020
54859,0,8/20/2020
54861,0,8/20/2020
54862,0,8/20/2020
54864,0,8/20/2020
54865,0,8/20/2020
54867,0,8/20/2020
54868,0,8/20/2020
54870,0,8/20/2020
54871,0,8/20/2020
54872,0,8/20/2020
54873,0,8/20/2020
54874,0,8/20/2020
54875,0,8/20/2020
54876,0,8/20/2020
54880,0,8/20/2020
54888,0,8/20/2020
54889,0,8/20/2020
54891,0,8/20/2020
54893,0,8/20/2020
54895,0,8/20/2020
54896,0,8/20/2020
55026,0,8/20/2020
55029,0,8/20/2020
55366,0,8/20/2020
55601,0,8/20/2020
55602,0,8/20/2020
55606,0,8/20/2020
55613,0,8/20/2020
55703,0,8/20/2020
55708,0,8/20/2020
55713,0,8/20/2020
55723,0,8/20/2020
55725,0,8/20/2020
55738,0,8/20/2020
55751,0,8/20/2020
55758,0,8/20/2020
55763,0,8/20/2020
55764,0,8/20/2020
55766,0,8/20/2020
55772,0,8/20/2020
55784,0,8/20/2020
55787,0,8/20/2020
55814,0,8/20/2020
55922,0,8/20/2020
55968,0,8/20/2020
55977,0,8/20/2020
56020,0,8/20/2020
56032,0,8/20/2020
56039,0,8/20/2020
56042,0,8/20/2020
56047,0,8/20/2020
56054,0,8/20/2020
56089,0,8/20/2020
56091,0,8/20/2020
56125,0,8/20/2020
56132,0,8/20/2020
56140,0,8/20/2020
56146,0,8/20/2020
56166,0,8/20/2020
56173,0,8/20/2020
56177,0,8/20/2020
56207,0,8/20/2020
56210,0,8/20/2020
56212,0,8/20/2020
56214,0,8/20/2020
56221,0,8/20/2020
56224,0,8/20/2020
56226,0,8/20/2020
56227,0,8/20/2020
56231,0,8/20/2020
56237,0,8/20/2020
56249,0,8/20/2020
56276,0,8/20/2020
